model.name,model.id,firm.id,cdid,id,price,mpd,air,mpg,space,hpwt,trend,share,outshr,y
MCZEPH,336,18,8,1064,-5.836572894289337,2.2382089552238806,0,2.3,1.3967999999999998,0.3366488140780413,7,0.001561890598732704,0.8778323419112892,1.2188289885819463
MCMONA,329,18,8,1068,-4.92552994950406,2.0435820895522387,0,2.1,1.4652,0.3127014829142489,7,0.0010193197982671666,0.8778323419112892,0.7920675192401632
MCCOUG,321,18,8,1070,-3.8181679863138767,1.4597014925373133,0,1.5,1.7380000000000002,0.3482328482328483,7,0.0025208586577007627,0.8778323419112892,1.697531559509378
MCMARQ,327,18,8,1071,-2.637186391221853,1.2650746268656716,0,1.3,1.832,0.3350277264325323,7,0.0017679943100995731,0.8778323419112892,1.342777724781735
ODSTRF,382,19,8,1072,-5.480744673430441,1.5570149253731345,0,1.6,1.1880000000000002,0.3768844221105528,7,2.3730764257080047e-4,0.8778323419112892,-0.6654659308514734
ODOMEG,380,19,8,1075,-5.48227841576173,1.5570149253731345,0,1.6,1.46,0.334075723830735,7,5.542480279322385e-4,0.8778323419112892,0.18278899026542117
ODCUTL,376,19,8,1077,-4.793628109013263,1.5570149253731345,0,1.6,1.4183999999999999,0.3420195439739414,7,0.006728035691193586,0.8778323419112892,2.6792152063717056
ODDELT,377,19,8,1080,-3.1203152255776807,1.6543283582089552,0,1.7,1.6786,0.30443606842563065,7,0.0035352903142376827,0.8778323419112892,2.035727400485711
OD98  ,370,19,8,1084,-0.4868796427555946,1.4597014925373133,0,1.5,1.7017,0.4467805519053876,7,0.0015961593172119488,0.8778323419112892,1.2405322957010894
ODTORN,385,19,8,1085,2.6741633020296813,1.2650746268656716,0,1.3,1.8239999999999998,0.4108996539792388,7,3.625889046941679e-4,0.8778323419112892,-0.24155360158766115
PLHORI,413,16,8,1086,-5.6632600108537545,2.2382089552238806,0,2.3,1.1055,0.34965034965034963,7,0.001538768912453123,0.8778323419112892,1.2039146680719357
PLARRO,404,16,8,1087,-5.3104992746574355,2.822089552238806,0,2.9,1.0752,0.3816091954022989,7,3.4688995215311e-4,0.8778323419112892,-0.2858157112632478
PLVOLA,422,16,8,1089,-5.781358170362957,1.9462686567164178,0,2,1.4948,0.31496062992125984,7,0.002717250743566533,0.8778323419112892,1.7725525919487692
PLSAPO,417,16,8,1092,-2.425529949504062,2.822089552238806,0,2.9,1.2328000000000001,0.42769857433808556,7,1.5177809388335702e-4,0.8778323419112892,-1.112403754662024
PLFURY,410,16,8,1093,-5.1264501949028345,1.751641791044776,0,1.8,1.7004000000000001,0.3026134800550207,7,7.934566145092461e-4,0.8778323419112892,0.5415755622236578
PTSUNB,464,19,8,1096,-6.255284550731055,2.3355223880597014,0,2.4,1.1748,0.31930879038317056,7,0.0011695073063494117,0.8778323419112892,0.9295145332764374
PTPHOE,462,19,8,1098,-5.638720133553141,1.5570149253731345,0,1.6,1.5096,0.33133480593247083,7,7.536531747058063e-4,0.8778323419112892,0.4901089815469941
PTLEMA,459,19,8,1101,-4.841174121283202,1.5570149253731345,0,1.6,1.4526999999999999,0.34460124712832296,7,0.0016167076167076166,0.8778323419112892,1.2533237247236562
OD98  ,370,19,8,1102,0.7171080873057551,2.0435820895522387,0,2.1,1.7017,0.31537450722733246,7,0.0015961593172119488,0.8778323419112892,1.2405322957010894
PTLEMA,459,19,8,1103,-4.5957753482770665,1.6543283582089552,0,1.7,1.4526999999999999,0.45770202020202017,7,0.0016167076167076166,0.8778323419112892,1.2533237247236562
PTFIRB,452,19,8,1105,-4.716940992448846,1.5570149253731345,0,1.6,1.4578,0.32267977873386605,7,0.002433880770722876,0.8778323419112892,1.662418987293929
PTGRNP,457,19,8,1111,-4.276756943369091,1.5570149253731345,0,1.6,1.4746,0.33860045146726864,7,0.0028991982413035045,0.8778323419112892,1.8373662090928642
AD5000,8,7,8,1764,1.7048381486554476,1.4597014925373133,0,1.5,1.3299999999999998,0.3979907264296754,7,2.684727789990948e-4,0.8778323419112892,-0.5420737730855993
ADFOX ,14,7,8,1765,-2.3994563298721587,2.2382089552238806,0,2.3,1.0899,0.3786407766990291,7,2.532522953575585e-4,0.8778323419112892,-0.6004370934500951
BW733I,77,8,8,1767,21.006985387919258,1.3623880597014923,1,1.4,1.4058,0.46578947368421053,7,2.110435794646321e-5,0.8778323419112892,-3.085343743238095
DTB210,184,2,8,1768,-5.3534440599335085,3.503283582089552,0,3.6,0.9943,0.41688379364252215,7,0.0017300530195267037,0.8778323419112892,1.3210840340062706
DT510 ,181,2,8,1769,-4.157125041528601,2.4328358208955225,0,2.5,1.071,0.4862953138815208,7,7.477822319927582e-4,0.8778323419112892,0.48228850174611093
DTF10S,186,2,8,1770,-5.138720133553141,2.7247761194029847,0,2.8,0.948,0.38314176245210724,7,3.610371136686926e-4,0.8778323419112892,-0.24584253914617982
DTG810,187,2,8,1771,-0.6295176795654118,1.5570149253731345,0,1.6,1.1895,0.6041584935268733,7,2.761024182076814e-4,0.8778323419112892,-0.5140514227947666
FT128 ,241,17,8,1772,-6.094241605945779,1.9462686567164178,0,2,0.9796,0.3212435233160622,7,1.784301047458942e-4,0.8778323419112892,-0.9506263456560937
FTBRAV,244,17,8,1775,-4.100376575270932,1.6543283582089552,0,1.7,1.1245,0.3621052631578947,7,2.63843269106427e-4,0.8778323419112892,-0.5594680509183991
HDCIVI,257,3,8,1777,-6.76908823171265,2.822089552238806,0,2.9,0.876,0.32298136645962733,7,0.0019919177550756497,0.8778323419112892,1.4620298495383581
HDACCO,256,3,8,1780,-3.9408673728169443,3.2113432835820896,0,3.3,1.0432,0.34818228366615467,7,0.0015626664942454415,0.8778323419112892,1.2193256321097152
MZGLC ,351,4,8,1781,-6.937799888154368,3.405970149253731,0,3.5,0.9856,0.2694300518134715,7,6.837837837837838e-4,0.8778323419112892,0.392818461930184
MB230 ,296,9,8,1783,11.260052872581827,1.6543283582089552,0,1.7,1.3159999999999998,0.20195439739413681,7,7.668433984223458e-6,0.8778323419112892,-4.097710879764422
MB240D,297,9,8,1784,11.048396430864038,2.5301492537313433,0,2.6,1.337,0.20129870129870128,7,9.502133712660029e-5,0.8778323419112892,-1.5807218324271322
MB300D,308,9,8,1785,17.56373385417692,2.1408955223880595,0,2.2,1.3347999999999998,0.2274741506646972,7,1.3829044355360146e-4,0.8778323419112892,-1.2054671632534717
MB280E,303,9,8,1786,18.47017557196833,1.3623880597014923,0,1.4,1.3560999999999999,0.40234948604992665,7,2.466054571317729e-5,0.8778323419112892,-2.9296186731617286
MB450S,314,9,8,1787,32.94256821000514,1.1677611940298507,1,1.2,1.554,0.4585987261146497,7,7.214535109271951e-5,0.8778323419112892,-1.8561404509166195
PG504 ,393,14,8,1789,-0.27368945870651373,1.6543283582089552,0,1.7,1.1682000000000001,0.2913907284768212,7,9.39738781844045e-5,0.8778323419112892,-1.5918064481455119
PS924C,431,12,8,1791,6.635819743747472,1.9462686567164178,0,2,1.139,0.4052901023890785,7,1.349152980731928e-4,0.8778323419112892,-1.2301761402941782
PST911,443,12,8,1792,20.102077412459128,1.4597014925373133,0,1.5,1.0985,0.7429805615550756,7,5.798525798525798e-5,0.8778323419112892,-2.0746344945700983
PS928C,435,12,8,1793,31.950236921661578,1.1677611940298507,0,1.2,1.3213,0.6965648854961831,7,1.9849993534204058e-5,0.8778323419112892,-3.14661961874085
SA99L ,482,11,8,1794,-2.562033016988723,2.1408955223880595,0,2.2,1.1591,0.42510121457489874,7,1.040087934824777e-4,0.8778323419112892,-1.490347851858079
SBDL  ,486,5,8,1796,-5.812033016988724,3.016716417910448,0,3.1,0.9796,0.31784841075794623,7,1.3486357170567698e-4,0.8778323419112892,-1.2305596126409348
TYCORO,503,1,8,1798,-5.522155716375226,2.7247761194029847,0,2.8,1.0394999999999999,0.34168564920273353,7,0.0027512866933919566,0.8778323419112892,1.7850006695998841
TYCORO,503,1,8,1800,-4.23227841576173,1.9462686567164178,0,2,1.1072,0.3522504892367906,7,4.5031682400103454e-4,0.8778323419112892,-0.024871911770484978
TYCELI,499,1,8,1801,-3.695468599810809,1.9462686567164178,0,2,1.1136,0.39999999999999997,7,0.0021643088064140694,0.8778323419112892,1.5450330313143423
TYCRES,504,1,8,1802,-0.42859743416663854,1.9462686567164178,1,2,1.2395,0.4010397326401783,7,1.6143799301694038e-4,0.8778323419112892,-1.0507021753714785
VWRABB,549,7,8,1803,-4.339640378951914,2.5301492537313433,0,2.6,0.9984000000000001,0.3631713554987212,7,0.0016338161127634812,0.8778323419112892,1.2638504308574143
VWDASH,542,7,8,1805,-2.4439348574795225,2.2382089552238806,0,2.3,1.0899,0.3644859813084112,7,3.716410190094401e-4,0.8778323419112892,-0.21689491444568532
VWSCRO,552,7,8,1807,-2.4132600108537527,2.4328358208955225,0,2.5,0.9984000000000001,0.3760593220338983,7,3.63856200698306e-4,0.8778323419112892,-0.2380645635850991
VWBEET,540,7,8,1808,-3.026756943369092,2.0435820895522387,0,2.1,0.976,0.2234094220495386,7,1.284365705418337e-4,0.8778323419112892,-1.2793881321340912
VV244 ,522,6,8,1809,-0.8028305630009935,1.8489552238805966,0,1.9,1.2931000000000001,0.34375,7,1.7602482865640762e-4,0.8778323419112892,-0.964198243141352
VVGL  ,534,6,8,1810,3.951770663992871,1.4597014925373133,1,1.5,1.2931000000000001,0.3859649122807018,7,1.1148325358851674e-4,0.8778323419112892,-1.4209489125522232
RNLECA,470,24,8,1811,-6.2660207470500735,2.5301492537313433,0,2.6,0.852,0.3376477208778841,7,1.862537178326652e-4,0.8778323419112892,-0.9077134815630981
AMSPIR,28,15,9,1113,-6.454256985620947,1.7687707641196015,0,2.2,1.2024,0.32141422257934915,8,6.72922650292166e-4,0.8955169604833119,0.35686155005392095
AMCONC,19,15,9,1117,-5.578223927769706,1.4471760797342192,0,1.8,1.3392,0.3062266076896904,8,0.0010576408834307221,0.8955169604833119,0.8090272848649134
AMPACE,27,15,9,1120,-4.820648170193949,1.3667774086378737,0,1.7,1.3321,0.31918289179699966,8,1.0111914430028722e-4,0.8955169604833119,-1.5384693721419662
BKSKYH,52,19,9,1124,-5.480427784519018,1.286378737541528,0,1.6,1.1880000000000002,0.3854625550660793,8,2.3234624145785875e-4,0.8955169604833119,-0.7065401610932103
BKSKYL,53,19,9,1126,-5.558940181213233,1.286378737541528,0,1.6,1.4672999999999998,0.3967043027158987,8,0.0014236902050113896,0.8955169604833119,1.1062386753589193
BKCNTS,39,19,9,1127,-4.845441558623701,1.4471760797342192,0,1.8,1.4307999999999998,0.34392400917130694,8,7.701545013370308e-4,0.8955169604833119,0.4918223055225983
BKREGA,49,19,9,1130,-4.313761117852351,1.4471760797342192,0,1.8,1.46,0.34664905909541105,8,0.0030872907794394374,0.8955169604833119,1.8802803746114067
BKLSAB,45,19,9,1132,-3.345441558623701,1.4471760797342192,0,1.8,1.7082,0.332466030644695,8,0.0016038674853917005,0.8955169604833119,1.2254043296367412
BKELCT,41,19,9,1135,0.4672306176848391,1.2059800664451827,0,1.5,1.8174000000000001,0.40459410075698254,8,0.001091846588095474,0.8955169604833119,0.8408568190591099
BKRIVE,50,19,9,1136,2.9548339234699643,1.286378737541528,0,1.6,1.4696999999999998,0.4123437084330939,8,6.363523818956126e-4,0.8955169604833119,0.30098362920563115
CDSEVI,93,19,9,1137,10.585687917960321,1.1255813953488372,1,1.4,1.4687999999999999,0.40669856459330145,8,5.610206001782709e-4,0.8955169604833119,0.17498878502444537
CDELDR,91,19,9,1141,8.442437229255088,1.1255813953488372,1,1.4,1.4687999999999999,0.44831223628691985,8,7.744008121224127e-4,0.8955169604833119,0.49732074438916296
CVCHEV,135,19,9,1145,-6.1526040930589625,2.3315614617940197,0,2.9,1.0106,0.3403014098201264,8,0.004651431118153907,0.8955169604833119,2.2901613782912262
CVNOVA,146,19,9,1146,-6.176020071020395,1.5275747508305648,0,1.9,1.4381,0.36174897766593267,8,0.00381842378924433,0.8955169604833119,2.092824155548195
CVMONZ,145,19,9,1148,-6.458389217025905,1.9295681063122923,0,2.4,1.1880000000000002,0.3492433061699651,8,0.0017525502624541943,0.8955169604833119,1.314058458643375
CVMALI,142,19,9,1151,-4.9914470682655745,1.7687707641196015,0,2.2,1.3896,0.3145917001338688,8,0.0042615752203624836,0.8955169604833119,2.202625300669018
CVCAMA,130,19,9,1154,-4.6498492721223235,1.4471760797342192,0,1.8,1.4849999999999999,0.3479576399394856,8,0.0025346885213429734,0.8955169604833119,1.6830571969264447
CVMNTC,143,19,9,1156,-4.415689492507998,1.7687707641196015,0,2.2,1.4471999999999998,0.30931227377426784,8,0.003291534614241854,0.8955169604833119,1.944340342819701
CVCORV,139,19,9,1163,5.198635576362527,1.0451827242524916,0,1.3,1.2833999999999999,0.5782918149466192,8,4.7824848965039116e-4,0.8955169604833119,0.015361609955426125
CRLEBA,119,16,9,1164,-4.2145875641333435,1.4471760797342192,0,1.8,1.5110999999999999,0.3003003003003003,8,0.001232890957710211,0.8955169604833119,0.9623482223999806
CRCORD,107,16,9,1166,-3.032769382315161,1.286378737541528,0,1.6,1.6848,0.36684782608695654,8,7.650911161731208e-4,0.8955169604833119,0.4852260925581735
CRNEWP,121,16,9,1167,-2.93910547046943,1.3667774086378737,0,1.7,1.7238,0.31161473087818703,8,0.0010826359314647916,0.8955169604833119,0.8323851835006746
DGOMNI,170,16,9,1170,-5.605772137136097,2.009966777408638,0,2.5,1.1055,0.3278688524590164,8,0.0015397890462513616,0.8955169604833119,1.184631862786544
DGCOLT,159,16,9,1171,-5.576846517301387,2.653156146179402,0,3.3,0.9943,0.39603960396039606,8,7.762825591759928e-4,0.8955169604833119,0.4997477362716829
DGASPE,155,16,9,1174,-5.541033845125078,1.4471760797342192,0,1.8,1.4746,0.32102728731942215,8,0.001458069228483708,0.8955169604833119,1.1300995529701732
DGMAGN,167,16,9,1177,-3.4432377018743896,1.286378737541528,0,1.6,1.6848,0.3673469387755102,8,3.068238090521937e-4,0.8955169604833119,-0.42849516932981757
DGCHLN,157,16,9,1178,-2.826157812067228,2.090365448504983,0,2.6,1.2144000000000001,0.33195020746887965,8,1.7537387342775082e-4,0.8955169604833119,-0.9878487256728992
DGDIPL,164,16,9,1179,-4.41155726110304,1.4471760797342192,0,1.8,1.5110999999999999,0.3003003003003003,8,5.586931761909479e-4,0.8955169604833119,0.17083160237946604
DGSTRE,174,16,9,1181,-2.764174340992847,1.3667774086378737,0,1.7,1.7238,0.30855539971949514,8,3.503887293255422e-4,0.8955169604833119,-0.2957256469063525
FDFIES,216,18,9,1183,-5.572714285896428,2.2511627906976743,0,2.8,0.9176,0.38984051978735973,8,9.66982767158562e-4,0.8955169604833119,0.7194118340778513
FDPINT,229,18,9,1184,-7.031391971846841,1.7687707641196015,0,2.2,1.1829999999999998,0.377844568484328,8,0.0023238090521937207,0.8955169604833119,1.596194110883924
FDFRMO,217,18,9,1187,-5.948747343747669,1.6079734219269102,0,2,1.3774,0.34591194968553457,8,0.004194550361493513,0.8955169604833119,2.186772588484482
FDMUST,228,18,9,1190,-5.571336875428109,1.4471760797342192,0,1.8,1.2240000000000002,0.36199095022624433,8,0.0037641502426463305,0.8955169604833119,2.0785085753113357
FDGRNA,221,18,9,1193,-5.174642660552076,1.4471760797342192,0,1.8,1.4652,0.3131052291801162,8,0.0017546919877191244,0.8955169604833119,1.3152797746394649
FDLTD2,223,18,9,1195,-3.9638988588991833,1.1255813953488372,0,1.4,1.7380000000000002,0.34599375650364206,8,3.305437258591661e-4,0.8955169604833119,-0.35402988759812715
FDTHNB,235,18,9,1197,-3.0451660765300357,1.1255813953488372,0,1.4,1.7222000000000002,0.3416388389416902,8,0.0026703228681786667,0.8955169604833119,1.7351858282105663
LCVERS,283,18,9,1198,7.195880755425886,1.1255813953488372,1,1.4,1.5074999999999998,0.3528773072747014,8,1.6819352282856296e-4,0.8955169604833119,-1.0296536022352196
LCCONT,277,18,9,1199,4.895605273332222,0.9647840531561461,1,1.2,1.864,0.34200903420090345,8,7.5266168168763e-4,0.8955169604833119,0.46884699264516616
LCMARK,278,18,9,1200,7.206900039172442,0.9647840531561461,1,1.2,1.848,0.3464807147526694,8,7.042685946320689e-4,0.8955169604833119,0.4023909695768859
MCBOBC,317,18,9,1201,-6.108526958072737,1.7687707641196015,0,2.2,1.19,0.36303630363036304,8,5.530603149450331e-4,0.8955169604833119,0.16069822390703425
MCCAPR,318,18,9,1204,-5.050675718403315,1.6079734219269102,0,2,1.26,0.3453689167974882,8,0.0011247152619589978,0.8955169604833119,0.8705163418378499
MCZEPH,336,18,9,1207,-5.742135773499734,1.6079734219269102,0,2,1.3774,0.34108527131782945,8,0.0012297588392591859,0.8955169604833119,0.9598045232156966
MCMONA,329,18,9,1211,-5.0933754429212215,1.4471760797342192,0,1.8,1.4849999999999999,0.31179684988749595,8,6.851911458849164e-4,0.8955169604833119,0.3749290041394078
MCCOUG,321,18,9,1213,-4.1526040930589625,1.1255813953488372,0,1.4,1.7380000000000002,0.34608378870673956,8,0.0015492101614340895,0.8955169604833119,1.1907316664839342
MCMARQ,327,18,9,1214,-2.9638988588991833,1.2059800664451827,0,1.5,1.6536000000000002,0.36266516727579423,8,0.0011718084579578091,0.8955169604833119,0.9115346847194692
ODSTRF,382,19,9,1215,-5.872989767990092,1.9295681063122923,0,2.4,1.1880000000000002,0.3345724907063197,8,2.304025948301476e-4,0.8955169604833119,-0.7149406492425037
ODOMEG,380,19,9,1218,-5.864725305180174,1.4471760797342192,0,1.8,1.46,0.3688261706221937,8,6.202089729622661e-4,0.8955169604833119,0.2752876341299775
ODCUTL,376,19,9,1220,-4.822025580662268,1.4471760797342192,0,1.8,1.4256,0.37337662337662336,8,0.001404687035753194,0.8955169604833119,1.092800966317255
ODDELT,377,19,9,1226,-3.204945690855105,1.4471760797342192,0,1.8,1.6786,0.3297018348623853,8,0.0027693745667029808,0.8955169604833119,1.771607945209075
OD98  ,370,19,9,1230,0.3529055488143147,1.2059800664451827,1,1.5,1.7017,0.4155844155844156,8,0.0011398806576210757,0.8955169604833119,0.8839100093267982
ODTORN,385,19,9,1232,2.989269185177953,1.286378737541528,1,1.6,1.4832,0.4422406861431252,8,5.79937110032683e-4,0.8955169604833119,0.2081508263988212
PLCHAM,407,16,9,1235,-5.666378197742159,2.7335548172757473,0,3.4,0.9891000000000001,0.40462427745664736,8,3.346414776666337e-4,0.8955169604833119,-0.34170909746985956
PLHORI,413,16,9,1236,-5.605772137136097,2.009966777408638,0,2.5,1.1055,0.3278688524590164,8,0.001816628701594533,0.8955169604833119,1.3499688602815176
PLARRO,404,16,9,1237,-5.360593073775216,2.2511627906976743,0,2.8,1.0752,0.36666666666666664,8,2.702411607408141e-4,0.8955169604833119,-0.5554540920121056
PLVOLA,422,16,9,1239,-5.557562770744913,1.4471760797342192,0,1.8,1.4746,0.32102728731942215,8,0.0020685723482222443,0.8955169604833119,1.4798451211824242
PLSAPO,417,16,9,1242,-2.8275352225355466,2.090365448504983,0,2.6,1.2328000000000001,0.43568464730290457,8,1.5254531048826384e-4,0.8955169604833119,-1.1273071704119513
PTSUNB,464,19,9,1243,-4.868857536585134,1.9295681063122923,0,2.4,1.267,0.35252643948296125,8,0.0011031370704169556,0.8955169604833119,0.8511444417983869
PTPHOE,462,19,9,1245,-5.9914470682655745,1.3667774086378737,0,1.7,1.4892,0.3619767075857727,8,0.001001002773100921,0.8955169604833119,0.7539887093575262
PTLEMA,459,19,9,1247,-4.68979417570359,1.4471760797342192,0,1.8,1.4526999999999999,0.3780407626561473,8,0.0014236035456076063,0.8955169604833119,1.1061778039410752
PTFIRB,452,19,9,1250,-4.516240456695327,1.286378737541528,0,1.6,1.4526999999999999,0.3530856616518268,8,0.0018472194711300386,0.8955169604833119,1.3666679585892174
PTGRNP,457,19,9,1258,-4.249022825841331,1.4471760797342192,0,1.8,1.4965,0.36788227767114523,8,0.002173578785777954,0.8955169604833119,1.5293614578324881
AD5000,8,7,9,1813,1.6338972843515052,1.286378737541528,0,1.6,1.3299999999999998,0.39282990083905417,8,3.500544716252352e-4,0.8955169604833119,-0.29668006469562336
ADFOX ,14,7,9,1814,-2.8840090517366477,1.8491694352159465,0,2.3,1.0899,0.3786407766990291,8,7.614885609587006e-5,0.8955169604833119,-1.8220787827780995
BW528I,66,8,9,1815,9.595329791238559,1.3667774086378737,1,1.7,1.292,0.5090361445783133,8,8.514905417450728e-5,0.8955169604833119,-1.7103655409942569
BW320I,57,8,9,1816,1.6476713890347021,1.5275747508305648,0,1.9,1.1392,0.4347826086956522,8,2.922155095572943e-4,0.8955169604833119,-0.47727726380940894
DTB210,184,2,9,1818,-5.440482880937751,2.170764119601329,0,2.7,1.0394999999999999,0.3318019397651863,8,0.002684114093295038,0.8955169604833119,1.740337165582881
DTHN31,193,2,9,1820,-5.109904368541056,2.170764119601329,0,2.7,1.0176,0.3367875647668394,8,0.0010053728830345648,0.8955169604833119,0.758344939289989
DTHLA5,190,2,9,1821,-4.490069657797255,1.9295681063122923,0,2.4,1.071,0.4747518342684506,8,6.678840249579083e-4,0.8955169604833119,0.34934570284683897
